Orders,Activity,Timestamp
991520,2,2020-02-12 16:09:14
991536,2,2020-02-12 16:09:14
991402,2,2020-02-12 16:09:14
991545,9,2020-02-12 16:19:30
991559,7,2020-02-12 16:29:50
991415,5,2020-02-12 16:34:27
991558,7,2020-02-12 16:36:20
991531,7,2020-02-12 16:38:56
991561,8,2020-02-12 16:45:11
991553,3,2020-02-12 16:57:53
991549,7,2020-02-12 16:59:24
991553,3,2020-02-12 17:01:00
991481,4,2020-02-12 17:01:25
991510,4,2020-02-12 17:01:25
991530,4,2020-02-12 17:01:25
991410,4,2020-02-12 17:01:25
991492,4,2020-02-12 17:01:25
991529,4,2020-02-12 17:01:25
991519,7,2020-02-12 17:05:58
991532,7,2020-02-12 17:20:30
991548,1,2020-02-12 17:20:30
991458,1,2020-02-12 17:20:30
991530,1,2020-02-12 17:20:30
991462,1,2020-02-12 17:20:30
991529,1,2020-02-12 17:20:30
991515,1,2020-02-12 17:20:30
991553,1,2020-02-12 17:20:30
991509,5,2020-02-12 17:21:12
991544,7,2020-02-12 17:37:31
991558,7,2020-02-12 18:05:36
991523,7,2020-02-12 18:16:42
991551,7,2020-02-12 18:26:51
991555,7,2020-02-12 18:27:26
991558,3,2020-02-12 18:27:43
991539,7,2020-02-12 18:40:44
991543,7,2020-02-12 18:44:43
991472,1,2020-02-12 18:44:43
991538,4,2020-02-12 18:47:23
991429,4,2020-02-12 18:47:23
991542,4,2020-02-12 18:47:23
991448,4,2020-02-12 18:47:23
991557,4,2020-02-12 18:47:23
991562,8,2020-02-12 18:50:09
991552,3,2020-02-12 19:17:51
991559,0,2020-02-12 19:25:06
991472,10,2020-02-12 19:57:02
991554,7,2020-02-12 21:02:13
991488,1,2020-02-12 21:02:13
991537,1,2020-02-12 21:02:13
991432,1,2020-02-12 21:02:13
991523,1,2020-02-12 21:02:13
991544,0,2020-02-12 21:14:59
991563,8,2020-02-12 22:10:02
991553,9,2020-02-13 08:10:46
991564,8,2020-02-13 08:11:39
991546,9,2020-02-13 08:16:38
991556,7,2020-02-13 08:48:51
991552,7,2020-02-13 08:54:48
991548,5,2020-02-13 08:55:24
991532,5,2020-02-13 08:58:00
991552,7,2020-02-13 09:08:36
991497,2,2020-02-13 09:10:38
991551,2,2020-02-13 09:10:38
991552,2,2020-02-13 09:10:38
991535,2,2020-02-13 09:10:38
991553,9,2020-02-13 09:14:17
991558,7,2020-02-13 09:15:10
991519,1,2020-02-13 09:15:10
991540,1,2020-02-13 09:15:10
991545,1,2020-02-13 09:15:10
991541,7,2020-02-13 09:21:04
991557,7,2020-02-13 09:26:03
991562,7,2020-02-13 09:32:09
991523,7,2020-02-13 09:33:18
991562,3,2020-02-13 09:35:03
991559,7,2020-02-13 09:42:21
991565,8,2020-02-13 10:07:16
991555,3,2020-02-13 10:08:27
991550,3,2020-02-13 10:12:24
991553,7,2020-02-13 10:34:35
991512,2,2020-02-13 10:35:40
991534,2,2020-02-13 10:35:40
991489,2,2020-02-13 10:35:40
991511,2,2020-02-13 10:35:40
991561,0,2020-02-13 10:36:35
991448,6,2020-02-13 10:36:59
991416,5,2020-02-13 10:48:02
991545,7,2020-02-13 11:06:47
991552,9,2020-02-13 11:12:55
991488,10,2020-02-13 11:13:23
991537,10,2020-02-13 11:13:23
991432,10,2020-02-13 11:13:23
991523,10,2020-02-13 11:13:23
991562,7,2020-02-13 11:18:52
991560,3,2020-02-13 11:19:31
991564,0,2020-02-13 11:20:26
991520,2,2020-02-13 11:21:53
991536,2,2020-02-13 11:21:53
991402,2,2020-02-13 11:21:53
991520,4,2020-02-13 11:24:19
991536,4,2020-02-13 11:24:19
991402,4,2020-02-13 11:24:19
991555,3,2020-02-13 11:29:11
991547,3,2020-02-13 11:30:11
991561,3,2020-02-13 11:34:04
991566,8,2020-02-13 11:34:19
991556,7,2020-02-13 11:37:02
991555,1,2020-02-13 11:37:02
991550,1,2020-02-13 11:37:02
991532,1,2020-02-13 11:37:02
991547,1,2020-02-13 11:37:02
991546,10,2020-02-13 11:53:48
991513,10,2020-02-13 11:53:48
991465,10,2020-02-13 11:53:48
991533,10,2020-02-13 11:53:48
991554,10,2020-02-13 11:53:48
991564,7,2020-02-13 11:54:48
991516,7,2020-02-13 12:00:28
991305,10,2020-02-13 12:02:17
991493,10,2020-02-13 12:02:17
991543,10,2020-02-13 12:02:17
991522,5,2020-02-13 12:04:22
991472,4,2020-02-13 12:24:13
991555,7,2020-02-13 12:24:21
991459,4,2020-02-13 12:27:05
991565,7,2020-02-13 12:28:55
991560,5,2020-02-13 12:28:59
991488,4,2020-02-13 12:29:32
991537,4,2020-02-13 12:29:32
991432,4,2020-02-13 12:29:32
991523,4,2020-02-13 12:29:32
991520,7,2020-02-13 12:41:54
991555,9,2020-02-13 12:42:30
991559,3,2020-02-13 12:43:59
991512,2,2020-02-13 12:55:10
991534,2,2020-02-13 12:55:10
991489,2,2020-02-13 12:55:10
991511,2,2020-02-13 12:55:10
991546,2,2020-02-13 13:08:06
991513,2,2020-02-13 13:08:06
991465,2,2020-02-13 13:08:06
991533,2,2020-02-13 13:08:06
991554,2,2020-02-13 13:08:06
991556,7,2020-02-13 13:13:57
991537,5,2020-02-13 13:22:54
991567,8,2020-02-13 13:28:26
991562,9,2020-02-13 13:29:54
991567,7,2020-02-13 13:32:09
991440,5,2020-02-13 13:33:22
991554,3,2020-02-13 13:37:02
991560,9,2020-02-13 13:56:08
991563,7,2020-02-13 13:56:45
991556,7,2020-02-13 14:00:18
991453,6,2020-02-13 14:17:17
991559,7,2020-02-13 14:23:00
991565,1,2020-02-13 14:23:00
991531,1,2020-02-13 14:23:00
991557,9,2020-02-13 14:27:54
991546,4,2020-02-13 14:28:21
991513,4,2020-02-13 14:28:21
991465,4,2020-02-13 14:28:21
991533,4,2020-02-13 14:28:21
991554,4,2020-02-13 14:28:21
991565,0,2020-02-13 14:40:45
991491,7,2020-02-13 15:03:16
991558,3,2020-02-13 15:10:10
991512,2,2020-02-13 15:16:07
991534,2,2020-02-13 15:16:07
991489,2,2020-02-13 15:16:07
991511,2,2020-02-13 15:16:07
991568,8,2020-02-13 15:16:39
991552,3,2020-02-13 15:22:59
991566,0,2020-02-13 15:27:04
991555,9,2020-02-13 15:37:13
991565,10,2020-02-13 15:38:29
991531,10,2020-02-13 15:38:29
991555,7,2020-02-13 15:46:21
991568,7,2020-02-13 15:49:28
991545,7,2020-02-13 15:51:44
991441,5,2020-02-13 15:56:36
991497,2,2020-02-13 16:07:18
991551,2,2020-02-13 16:07:18
991552,2,2020-02-13 16:07:18
991535,2,2020-02-13 16:07:18
991566,3,2020-02-13 16:12:11
991536,5,2020-02-13 16:14:26
991568,0,2020-02-13 16:23:22
991561,7,2020-02-13 16:25:17
991568,7,2020-02-13 16:33:04
991549,1,2020-02-13 16:33:04
991528,1,2020-02-13 16:33:04
991524,1,2020-02-13 16:33:04
991565,4,2020-02-13 16:46:37
991531,4,2020-02-13 16:46:37
991551,5,2020-02-13 16:51:44
991569,8,2020-02-13 16:53:06
991548,10,2020-02-13 16:54:41
991458,10,2020-02-13 16:54:41
991530,10,2020-02-13 16:54:41
991462,10,2020-02-13 16:54:41
991529,10,2020-02-13 16:54:41
991515,10,2020-02-13 16:54:41
991553,10,2020-02-13 16:54:41
991566,7,2020-02-13 17:23:17
991552,9,2020-02-13 17:46:27
991512,2,2020-02-13 17:52:02
991534,2,2020-02-13 17:52:02
991489,2,2020-02-13 17:52:02
991511,2,2020-02-13 17:52:02
991561,7,2020-02-13 18:29:41
991567,0,2020-02-13 18:57:14
991570,8,2020-02-13 19:05:59
991565,7,2020-02-13 21:28:25
991552,1,2020-02-13 21:28:25
991562,1,2020-02-13 21:28:25
991539,1,2020-02-13 21:28:25
991551,1,2020-02-13 21:28:25
991516,1,2020-02-13 21:28:25
991535,1,2020-02-13 21:28:25
991571,8,2020-02-13 21:51:33
991555,3,2020-02-13 22:02:11
991569,7,2020-02-13 22:20:30
991554,1,2020-02-14 00:00:00
991533,1,2020-02-14 00:00:00
991572,8,2020-02-14 07:27:12
991550,7,2020-02-14 08:16:38
991572,3,2020-02-14 08:33:51
991530,7,2020-02-14 08:37:07
991568,7,2020-02-14 08:38:10
991519,10,2020-02-14 08:44:46
991540,10,2020-02-14 08:44:46
991545,10,2020-02-14 08:44:46
991557,7,2020-02-14 09:07:54
991561,9,2020-02-14 09:23:11
991497,2,2020-02-14 09:42:46
991551,2,2020-02-14 09:42:46
991552,2,2020-02-14 09:42:46
991535,2,2020-02-14 09:42:46
991572,0,2020-02-14 09:47:38
991562,0,2020-02-14 10:02:33
991550,9,2020-02-14 10:03:26
991555,10,2020-02-14 10:04:52
991550,10,2020-02-14 10:04:52
991532,10,2020-02-14 10:04:52
991547,10,2020-02-14 10:04:52
991442,5,2020-02-14 10:12:05
991573,8,2020-02-14 10:13:42
991555,9,2020-02-14 10:18:32
991495,7,2020-02-14 10:23:08
991571,7,2020-02-14 10:23:39
991548,4,2020-02-14 10:27:33
991458,4,2020-02-14 10:27:33
991530,4,2020-02-14 10:27:33
991462,4,2020-02-14 10:27:33
991529,4,2020-02-14 10:27:33
991515,4,2020-02-14 10:27:33
991553,4,2020-02-14 10:27:33
991550,7,2020-02-14 10:32:18
991569,0,2020-02-14 10:34:02
991571,0,2020-02-14 10:35:32
991305,4,2020-02-14 10:41:41
991493,4,2020-02-14 10:41:41
991543,4,2020-02-14 10:41:41
991555,4,2020-02-14 10:53:38
991550,4,2020-02-14 10:53:38
991532,4,2020-02-14 10:53:38
991547,4,2020-02-14 10:53:38
991544,7,2020-02-14 11:00:56
991492,5,2020-02-14 11:01:46
991520,9,2020-02-14 11:10:46
991554,10,2020-02-14 11:11:50
991533,10,2020-02-14 11:11:50
991549,10,2020-02-14 11:15:32
991528,10,2020-02-14 11:15:32
991524,10,2020-02-14 11:15:32
991453,5,2020-02-14 11:23:46
991554,9,2020-02-14 11:26:13
991512,5,2020-02-14 11:26:52
991552,7,2020-02-14 11:31:17
991474,7,2020-02-14 11:37:01
991574,8,2020-02-14 11:47:12
991541,5,2020-02-14 11:49:00
991574,7,2020-02-14 11:51:59
991523,7,2020-02-14 11:55:34
991538,9,2020-02-14 11:55:56
991519,4,2020-02-14 12:05:12
991540,4,2020-02-14 12:05:12
991545,4,2020-02-14 12:05:12
991570,7,2020-02-14 12:06:52
991497,4,2020-02-14 12:06:59
991551,4,2020-02-14 12:06:59
991552,4,2020-02-14 12:06:59
991535,4,2020-02-14 12:06:59
991568,5,2020-02-14 12:11:02
991553,9,2020-02-14 12:12:25
991569,5,2020-02-14 12:26:59
991564,7,2020-02-14 12:28:22
991564,7,2020-02-14 12:42:05
991563,0,2020-02-14 12:50:21
991573,0,2020-02-14 13:09:38
991575,8,2020-02-14 13:54:11
991550,9,2020-02-14 14:03:52
991548,7,2020-02-14 14:13:07
991546,5,2020-02-14 14:31:00
991558,9,2020-02-14 15:03:01
991556,7,2020-02-14 15:18:51
991568,3,2020-02-14 15:48:41
991575,3,2020-02-14 15:52:49
991570,3,2020-02-14 15:53:05
991512,4,2020-02-14 15:55:12
991534,4,2020-02-14 15:55:12
991489,4,2020-02-14 15:55:12
991511,4,2020-02-14 15:55:12
991554,4,2020-02-14 15:56:11
991533,4,2020-02-14 15:56:11
991576,8,2020-02-14 16:08:10
991570,0,2020-02-14 16:12:22
991462,7,2020-02-14 16:15:59
991542,1,2020-02-14 16:15:59
991558,1,2020-02-14 16:15:59
991557,1,2020-02-14 16:15:59
991559,1,2020-02-14 16:15:59
991547,9,2020-02-14 16:20:02
991450,7,2020-02-14 16:21:19
991574,0,2020-02-14 16:33:10
991493,7,2020-02-14 16:36:27
991570,7,2020-02-14 17:01:49
991562,7,2020-02-14 17:04:37
991569,7,2020-02-14 17:08:02
991574,7,2020-02-14 17:25:26
991558,7,2020-02-14 17:32:07
991577,8,2020-02-14 17:36:07
991575,0,2020-02-14 17:42:50
991431,5,2020-02-14 17:52:30
991571,3,2020-02-14 17:55:45
991566,9,2020-02-14 17:59:32
991570,9,2020-02-14 18:05:34
991578,8,2020-02-14 19:32:01
991579,8,2020-02-14 22:43:37
991580,8,2020-02-15 19:21:36
991230,6,2020-02-16 09:39:40
991460,6,2020-02-16 15:33:30
991452,6,2020-02-16 17:34:35
991581,8,2020-02-16 19:31:00
991563,7,2020-02-17 08:34:25
991552,10,2020-02-17 08:48:07
991562,10,2020-02-17 08:48:07
991539,10,2020-02-17 08:48:07
991551,10,2020-02-17 08:48:07
991516,10,2020-02-17 08:48:07
991535,10,2020-02-17 08:48:07
991460,5,2020-02-17 08:53:36
991578,7,2020-02-17 08:57:29
991582,8,2020-02-17 09:12:29
991486,7,2020-02-17 09:25:15
991544,1,2020-02-17 09:25:15
991520,1,2020-02-17 09:25:15
991544,10,2020-02-17 09:30:46
991520,10,2020-02-17 09:30:46
991464,6,2020-02-17 09:42:03
991559,7,2020-02-17 09:46:39
991559,3,2020-02-17 09:58:36
991544,4,2020-02-17 09:59:41
991520,4,2020-02-17 09:59:41
991563,7,2020-02-17 09:59:51
991571,5,2020-02-17 10:09:33
991551,7,2020-02-17 10:19:32
991561,1,2020-02-17 10:19:32
991543,1,2020-02-17 10:19:32
991493,1,2020-02-17 10:19:32
991495,1,2020-02-17 10:19:32
991563,7,2020-02-17 10:19:56
991579,0,2020-02-17 10:34:24
991552,4,2020-02-17 10:34:36
991562,4,2020-02-17 10:34:36
991539,4,2020-02-17 10:34:36
991551,4,2020-02-17 10:34:36
991516,4,2020-02-17 10:34:36
991535,4,2020-02-17 10:34:36
991567,7,2020-02-17 10:39:45
991564,7,2020-02-17 10:43:25
991583,8,2020-02-17 10:44:46
991582,7,2020-02-17 10:50:06
991575,5,2020-02-17 10:58:25
991567,3,2020-02-17 10:59:31
991581,7,2020-02-17 11:08:59
991567,1,2020-02-17 11:08:59
991556,1,2020-02-17 11:08:59
991578,1,2020-02-17 11:08:59
991567,10,2020-02-17 11:18:51
991556,10,2020-02-17 11:18:51
991578,10,2020-02-17 11:18:51
991576,7,2020-02-17 11:24:37
991558,9,2020-02-17 11:25:48
991557,5,2020-02-17 11:37:37
991582,0,2020-02-17 11:47:10
991428,7,2020-02-17 11:47:21
991542,10,2020-02-17 12:00:54
991558,10,2020-02-17 12:00:54
991557,10,2020-02-17 12:00:54
991559,10,2020-02-17 12:00:54
991582,3,2020-02-17 12:02:05
991578,7,2020-02-17 12:07:47
991559,9,2020-02-17 12:08:42
991581,0,2020-02-17 12:17:06
991583,7,2020-02-17 12:19:05
991570,5,2020-02-17 12:21:07
991528,5,2020-02-17 12:24:12
991574,7,2020-02-17 12:34:56
991561,10,2020-02-17 12:43:15
991543,10,2020-02-17 12:43:15
991493,10,2020-02-17 12:43:15
991495,10,2020-02-17 12:43:15
991584,8,2020-02-17 12:49:19
991223,6,2020-02-17 13:07:52
991572,5,2020-02-17 13:27:05
991582,7,2020-02-17 13:41:27
991584,0,2020-02-17 13:59:44
991576,7,2020-02-17 14:00:02
991583,0,2020-02-17 14:06:45
991572,7,2020-02-17 14:11:54
991541,1,2020-02-17 14:11:54
991571,1,2020-02-17 14:11:54
991578,7,2020-02-17 14:15:55
991582,7,2020-02-17 14:25:36
991523,1,2020-02-17 14:25:36
991569,1,2020-02-17 14:25:36
991582,9,2020-02-17 14:32:14
991549,2,2020-02-17 14:46:11
991528,2,2020-02-17 14:46:11
991524,2,2020-02-17 14:46:11
991254,5,2020-02-17 14:47:42
991560,7,2020-02-17 14:50:13
991572,9,2020-02-17 14:54:38
991585,8,2020-02-17 14:58:25
991437,7,2020-02-17 15:01:36
991558,7,2020-02-17 15:05:57
991540,7,2020-02-17 15:13:10
991548,1,2020-02-17 15:13:10
991530,1,2020-02-17 15:13:10
991462,1,2020-02-17 15:13:10
991570,1,2020-02-17 15:13:10
991553,1,2020-02-17 15:13:10
991582,7,2020-02-17 15:23:29
991569,7,2020-02-17 15:33:25
991510,7,2020-02-17 15:35:25
991469,6,2020-02-17 15:37:44
991548,10,2020-02-17 15:38:17
991530,10,2020-02-17 15:38:17
991462,10,2020-02-17 15:38:17
991570,10,2020-02-17 15:38:17
991553,10,2020-02-17 15:38:17
991579,7,2020-02-17 16:05:03
991584,7,2020-02-17 16:11:12
991561,4,2020-02-17 16:14:50
991543,4,2020-02-17 16:14:50
991493,4,2020-02-17 16:14:50
991495,4,2020-02-17 16:14:50
991556,7,2020-02-17 16:21:06
991566,1,2020-02-17 16:21:06
991540,1,2020-02-17 16:21:06
991545,1,2020-02-17 16:21:06
991568,1,2020-02-17 16:21:06
991585,0,2020-02-17 16:24:33
991554,7,2020-02-17 16:54:02
991580,7,2020-02-17 16:55:37
991578,0,2020-02-17 16:56:02
991586,8,2020-02-17 17:16:38
991552,7,2020-02-17 17:25:49
991583,7,2020-02-17 17:38:52
991583,7,2020-02-17 17:39:53
991555,7,2020-02-17 17:45:08
991558,3,2020-02-17 17:46:05
991580,0,2020-02-17 17:52:23
991523,10,2020-02-17 17:54:12
991569,10,2020-02-17 17:54:12
991575,7,2020-02-17 18:06:57
991428,1,2020-02-17 18:06:57
991491,1,2020-02-17 18:06:57
991564,1,2020-02-17 18:06:57
991585,7,2020-02-17 18:15:17
991569,7,2020-02-17 18:23:54
991577,7,2020-02-17 18:48:59
991587,8,2020-02-17 18:53:03
991300,5,2020-02-17 18:59:04
991585,3,2020-02-17 19:02:14
991558,5,2020-02-17 19:04:54
991584,5,2020-02-17 19:06:07
991558,7,2020-02-17 19:14:39
991523,4,2020-02-17 19:33:42
991569,4,2020-02-17 19:33:42
991576,7,2020-02-17 20:10:43
991578,7,2020-02-17 20:20:56
991450,1,2020-02-17 20:20:56
991555,1,2020-02-17 20:20:56
991550,1,2020-02-17 20:20:56
991563,1,2020-02-17 20:20:56
991575,9,2020-02-17 22:00:37
991588,8,2020-02-17 22:18:44
991589,8,2020-02-18 08:29:03
991566,10,2020-02-18 08:30:40
991540,10,2020-02-18 08:30:40
991545,10,2020-02-18 08:30:40
991568,10,2020-02-18 08:30:40
991568,7,2020-02-18 08:33:19
991428,10,2020-02-18 08:48:58
991491,10,2020-02-18 08:48:58
991564,10,2020-02-18 08:48:58
991586,7,2020-02-18 08:50:43
991582,3,2020-02-18 09:13:13
991585,9,2020-02-18 09:17:19
991586,7,2020-02-18 09:25:06
991567,4,2020-02-18 09:36:13
991556,4,2020-02-18 09:36:13
991578,4,2020-02-18 09:36:13
991585,7,2020-02-18 09:40:36
991361,6,2020-02-18 09:41:23
991555,5,2020-02-18 09:43:09
991584,7,2020-02-18 09:53:24
991586,0,2020-02-18 09:56:09
991577,0,2020-02-18 10:03:31
991589,0,2020-02-18 10:08:48
991473,6,2020-02-18 10:13:43
991555,7,2020-02-18 10:25:54
991583,7,2020-02-18 10:26:01
991435,7,2020-02-18 10:26:32
991541,10,2020-02-18 10:31:00
991571,10,2020-02-18 10:31:00
991590,8,2020-02-18 10:33:22
991422,5,2020-02-18 10:43:20
991590,0,2020-02-18 10:47:13
991582,9,2020-02-18 10:53:52
991568,9,2020-02-18 10:54:14
991571,9,2020-02-18 10:55:39
991443,7,2020-02-18 11:07:50
991589,7,2020-02-18 11:09:27
991584,1,2020-02-18 11:09:27
991581,1,2020-02-18 11:09:27
991565,1,2020-02-18 11:09:27
991587,7,2020-02-18 11:15:27
991399,5,2020-02-18 11:41:24
991588,0,2020-02-18 11:49:58
991590,7,2020-02-18 11:50:15
991351,7,2020-02-18 11:53:07
991549,4,2020-02-18 12:12:33
991528,4,2020-02-18 12:12:33
991524,4,2020-02-18 12:12:33
991583,7,2020-02-18 12:22:01
991551,1,2020-02-18 12:22:01
991486,1,2020-02-18 12:22:01
991562,1,2020-02-18 12:22:01
991552,1,2020-02-18 12:22:01
991591,8,2020-02-18 12:26:31
991591,0,2020-02-18 12:27:37
991544,5,2020-02-18 12:32:08
991590,3,2020-02-18 13:09:51
991588,7,2020-02-18 13:24:04
991457,7,2020-02-18 14:09:37
991592,8,2020-02-18 14:12:50
991547,7,2020-02-18 14:14:11
991428,4,2020-02-18 14:14:20
991491,4,2020-02-18 14:14:20
991564,4,2020-02-18 14:14:20
991542,4,2020-02-18 14:17:05
991558,4,2020-02-18 14:17:05
991557,4,2020-02-18 14:17:05
991559,4,2020-02-18 14:17:05
991581,7,2020-02-18 14:23:51
991541,2,2020-02-18 14:25:14
991571,2,2020-02-18 14:25:14
991550,7,2020-02-18 14:28:02
991474,1,2020-02-18 14:28:02
991554,1,2020-02-18 14:28:02
991582,1,2020-02-18 14:28:02
991586,7,2020-02-18 14:51:00
991583,7,2020-02-18 14:51:40
991576,0,2020-02-18 14:57:12
991591,7,2020-02-18 15:00:45
991486,7,2020-02-18 15:01:51
991566,7,2020-02-18 15:05:31
991587,7,2020-02-18 15:15:59
991588,1,2020-02-18 15:15:59
991574,1,2020-02-18 15:15:59
991551,10,2020-02-18 15:16:27
991486,10,2020-02-18 15:16:27
991562,10,2020-02-18 15:16:27
991552,10,2020-02-18 15:16:27
991567,9,2020-02-18 15:23:22
991548,2,2020-02-18 15:24:47
991530,2,2020-02-18 15:24:47
991462,2,2020-02-18 15:24:47
991570,2,2020-02-18 15:24:47
991553,2,2020-02-18 15:24:47
991591,7,2020-02-18 15:24:55
991582,7,2020-02-18 15:32:11
991443,5,2020-02-18 15:32:44
991563,5,2020-02-18 15:33:40
991527,5,2020-02-18 15:34:27
991588,7,2020-02-18 15:37:31
991593,8,2020-02-18 15:45:27
991566,4,2020-02-18 15:58:15
991540,4,2020-02-18 15:58:15
991545,4,2020-02-18 15:58:15
991568,4,2020-02-18 15:58:15
991581,5,2020-02-18 16:05:35
991582,3,2020-02-18 16:11:40
991590,3,2020-02-18 16:14:04
991584,10,2020-02-18 16:18:56
991581,10,2020-02-18 16:18:56
991565,10,2020-02-18 16:18:56
991590,7,2020-02-18 16:29:46
991559,1,2020-02-18 16:29:46
991558,1,2020-02-18 16:29:46
991464,5,2020-02-18 16:31:02
991590,7,2020-02-18 16:36:24
991583,7,2020-02-18 16:55:11
991541,4,2020-02-18 17:00:47
991571,4,2020-02-18 17:00:47
991591,3,2020-02-18 17:09:44
991588,7,2020-02-18 17:11:47
991588,10,2020-02-18 17:18:15
991574,10,2020-02-18 17:18:15
991593,0,2020-02-18 17:22:45
991542,7,2020-02-18 17:39:08
991351,1,2020-02-18 17:39:08
991576,1,2020-02-18 17:39:08
991587,3,2020-02-18 17:50:17
991594,8,2020-02-18 17:50:41
991578,7,2020-02-18 17:55:35
991555,7,2020-02-18 17:58:00
991570,7,2020-02-18 18:18:43
991484,7,2020-02-18 18:40:54
991560,1,2020-02-18 18:40:54
991556,1,2020-02-18 18:40:54
991578,1,2020-02-18 18:40:54
991585,7,2020-02-18 19:45:13
991595,8,2020-02-18 20:11:38
991595,0,2020-02-18 21:29:34
991479,6,2020-02-18 21:39:42
991450,10,2020-02-18 22:19:27
991555,10,2020-02-18 22:19:27
991550,10,2020-02-18 22:19:27
991563,10,2020-02-18 22:19:27
991596,8,2020-02-18 23:02:51
991583,1,2020-02-19 00:00:00
991587,1,2020-02-19 00:00:00
991577,7,2020-02-19 08:47:36
991409,5,2020-02-19 08:48:39
991597,8,2020-02-19 08:55:00
991560,10,2020-02-19 09:04:42
991556,10,2020-02-19 09:04:42
991578,10,2020-02-19 09:04:42
991560,4,2020-02-19 09:06:50
991556,4,2020-02-19 09:06:50
991578,4,2020-02-19 09:06:50
991548,4,2020-02-19 09:11:54
991530,4,2020-02-19 09:11:54
991462,4,2020-02-19 09:11:54
991570,4,2020-02-19 09:11:54
991553,4,2020-02-19 09:11:54
991583,7,2020-02-19 09:22:00
991584,2,2020-02-19 09:39:41
991581,2,2020-02-19 09:39:41
991565,2,2020-02-19 09:39:41
991587,0,2020-02-19 09:44:19
991583,10,2020-02-19 10:02:00
991587,10,2020-02-19 10:02:00
991564,5,2020-02-19 10:04:35
991585,7,2020-02-19 10:05:22
991351,10,2020-02-19 10:22:40
991576,10,2020-02-19 10:22:40
991553,7,2020-02-19 10:31:42
991586,7,2020-02-19 10:32:53
991351,4,2020-02-19 10:33:36
991576,4,2020-02-19 10:33:36
991597,0,2020-02-19 10:40:55
991558,9,2020-02-19 10:44:53
991580,7,2020-02-19 11:06:51
991588,4,2020-02-19 11:11:49
991574,4,2020-02-19 11:11:49
991598,8,2020-02-19 11:12:17
991596,7,2020-02-19 11:17:58
991573,3,2020-02-19 11:38:19
991569,7,2020-02-19 12:01:05
991450,4,2020-02-19 12:03:59
991555,4,2020-02-19 12:03:59
991550,4,2020-02-19 12:03:59
991563,4,2020-02-19 12:03:59
991578,7,2020-02-19 12:05:55
991577,5,2020-02-19 12:29:50
991594,3,2020-02-19 12:40:53
991599,8,2020-02-19 12:44:22
991594,7,2020-02-19 12:45:33
991591,7,2020-02-19 12:50:10
991574,7,2020-02-19 13:15:55
991474,10,2020-02-19 13:20:45
991554,10,2020-02-19 13:20:45
991582,10,2020-02-19 13:20:45
991598,3,2020-02-19 13:28:27
991598,7,2020-02-19 14:15:11
991479,5,2020-02-19 14:18:29
991552,5,2020-02-19 14:35:22
991551,4,2020-02-19 14:47:20
991486,4,2020-02-19 14:47:20
991562,4,2020-02-19 14:47:20
991552,4,2020-02-19 14:47:20
991583,4,2020-02-19 14:48:24
991587,4,2020-02-19 14:48:24
991600,8,2020-02-19 14:48:31
991559,10,2020-02-19 14:49:53
991558,10,2020-02-19 14:49:53
991599,7,2020-02-19 15:00:35
991437,1,2020-02-19 15:00:35
991572,1,2020-02-19 15:00:35
991457,1,2020-02-19 15:00:35
991443,1,2020-02-19 15:00:35
991591,7,2020-02-19 15:10:43
991598,0,2020-02-19 15:17:47
991599,0,2020-02-19 15:26:03
991437,10,2020-02-19 15:46:45
991572,10,2020-02-19 15:46:45
991457,10,2020-02-19 15:46:45
991443,10,2020-02-19 15:46:45
991594,7,2020-02-19 15:53:06
991598,7,2020-02-19 16:07:17
991590,9,2020-02-19 16:13:50
991589,7,2020-02-19 16:27:35
991599,1,2020-02-19 16:27:35
991590,1,2020-02-19 16:27:35
991569,1,2020-02-19 16:27:35
991574,7,2020-02-19 16:43:50
991593,3,2020-02-19 16:44:15
991593,7,2020-02-19 16:46:31
991520,7,2020-02-19 16:53:23
991601,8,2020-02-19 16:56:50
991469,5,2020-02-19 17:01:36
991393,7,2020-02-19 17:03:06
991594,0,2020-02-19 17:09:29
991577,7,2020-02-19 17:19:26
991591,9,2020-02-19 17:26:10
991565,5,2020-02-19 17:35:45
991570,3,2020-02-19 17:41:02
991447,7,2020-02-19 17:42:22
991597,3,2020-02-19 18:10:11
991599,7,2020-02-19 18:11:12
991484,1,2020-02-19 18:11:12
991510,1,2020-02-19 18:11:12
991585,1,2020-02-19 18:11:12
991570,1,2020-02-19 18:11:12
991447,1,2020-02-19 18:11:12
991553,1,2020-02-19 18:11:12
991223,5,2020-02-19 18:26:21
991593,7,2020-02-19 18:27:05
991602,8,2020-02-19 19:13:27
991561,7,2020-02-19 19:50:23
991600,3,2020-02-19 20:12:07
991510,5,2020-02-19 20:31:58
991583,7,2020-02-19 20:42:31
991559,9,2020-02-19 22:05:37
991603,8,2020-02-19 22:06:29
991604,8,2020-02-20 07:56:48
991540,5,2020-02-20 08:53:02
991572,7,2020-02-20 08:57:20
991533,5,2020-02-20 09:00:56
991603,0,2020-02-20 09:03:41
991553,5,2020-02-20 09:13:25
991603,3,2020-02-20 09:19:26
991474,2,2020-02-20 09:26:46
991554,2,2020-02-20 09:26:46
991582,2,2020-02-20 09:26:46
991597,9,2020-02-20 09:55:11
991600,3,2020-02-20 10:00:56
991489,6,2020-02-20 10:23:33
991605,8,2020-02-20 10:46:16
991571,7,2020-02-20 10:59:56
991452,5,2020-02-20 11:01:42
991559,4,2020-02-20 11:05:31
