,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Act_E,Act_F,Act_G,Act_H,Act_I,Act_J,Act_K,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Act_E,Next_Act_F,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Act_K,Next_Activity,Position,Trace_Len
16959,991541,F,2020-02-14 11:49:00,95276,373086,42540,4,364307,267774.0,640860.0,51114.0,0.0,96533.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,4,8
16960,991541,G,2020-02-17 14:11:54,267774,640860,51114,0,96533,73146.0,714006.0,37860.0,1.0,23387.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,5,8
16961,991541,H,2020-02-18 10:31:00,73146,714006,37860,1,23387,14054.0,728060.0,51914.0,1.0,9333.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,6,8
16962,991541,I,2020-02-18 14:25:14,14054,728060,51914,1,9333,9333.0,737393.0,61247.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,7,8
16963,991541,J,2020-02-18 17:00:47,9333,737393,61247,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,8,8
16964,991542,A,2020-02-10 09:37:47,0,0,34667,0,2179279,27926.0,27926.0,62593.0,0.0,2151353.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,21
16965,991542,B,2020-02-10 17:23:13,27926,27926,62593,0,2151353,2161.0,30087.0,64754.0,0.0,2149192.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,21
16966,991542,B,2020-02-10 17:59:14,2161,30087,64754,0,2149192,1088.0,31175.0,65842.0,0.0,2148104.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,21
16967,991542,B,2020-02-10 18:17:22,1088,31175,65842,0,2148104,11945.0,43120.0,77787.0,0.0,2136159.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,4,21
16968,991542,C,2020-02-10 21:36:27,11945,43120,77787,0,2136159,54397.0,97517.0,45784.0,1.0,2081762.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,5,21
16969,991542,B,2020-02-11 12:43:04,54397,97517,45784,1,2081762,10985.0,108502.0,56769.0,1.0,2070777.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6,21
16970,991542,D,2020-02-11 15:46:09,10985,108502,56769,1,2070777,7051.0,115553.0,63820.0,1.0,2063726.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,7,21
16971,991542,E,2020-02-11 17:43:40,7051,115553,63820,1,2063726,66222.0,181775.0,43642.0,2.0,1997504.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,8,21
16972,991542,G,2020-02-12 12:07:22,66222,181775,43642,2,1997504,12345.0,194120.0,55987.0,2.0,1985159.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,9,21
16973,991542,B,2020-02-12 15:33:07,12345,194120,55987,2,1985159,2110.0,196230.0,58097.0,2.0,1983049.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,10,21
16974,991542,H,2020-02-12 16:08:17,2110,196230,58097,2,1983049,9546.0,205776.0,67643.0,2.0,1973503.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,11,21
16975,991542,J,2020-02-12 18:47:23,9546,205776,67643,2,1973503,163716.0,369492.0,58559.0,4.0,1809787.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,12,21
16976,991542,G,2020-02-14 16:15:59,163716,369492,58559,4,1809787,243895.0,613387.0,43254.0,0.0,1565892.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,13,21
16977,991542,H,2020-02-17 12:00:54,243895,613387,43254,0,1565892,94571.0,707958.0,51425.0,1.0,1471321.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,14,21
16978,991542,J,2020-02-18 14:17:05,94571,707958,51425,1,1471321,12123.0,720081.0,63548.0,1.0,1459198.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,15,21
16979,991542,B,2020-02-18 17:39:08,12123,720081,63548,1,1459198,454852.0,1174933.0,0.0,0.0,1004346.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,16,21
16980,991542,G,2020-02-24 00:00:00,454852,1174933,0,0,1004346,51174.0,1226107.0,51174.0,0.0,953172.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,17,21
16981,991542,H,2020-02-24 14:12:54,51174,1226107,51174,0,953172,96157.0,1322264.0,60931.0,1.0,857015.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,18,21
16982,991542,J,2020-02-25 16:55:31,96157,1322264,60931,1,857015,448856.0,1771120.0,77787.0,6.0,408159.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K,19,21
16983,991542,K,2020-03-01 21:36:27,448856,1771120,77787,6,408159,408159.0,2179279.0,53946.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,20,21
16984,991542,F,2020-03-06 14:59:06,408159,2179279,53946,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,21,21
16985,991543,A,2020-02-10 11:35:21,0,0,41721,0,2066246,16302.0,16302.0,58023.0,0.0,2049944.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,15
16986,991543,B,2020-02-10 16:07:03,16302,16302,58023,0,2049944,3426.0,19728.0,61449.0,0.0,2046518.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,2,15
16987,991543,C,2020-02-10 17:04:09,3426,19728,61449,0,2046518,5760.0,25488.0,67209.0,0.0,2040758.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,15
16988,991543,B,2020-02-10 18:40:09,5760,25488,67209,0,2040758,146882.0,172370.0,41291.0,2.0,1893876.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,4,15
16989,991543,B,2020-02-12 11:28:11,146882,172370,41291,2,1893876,1490.0,173860.0,42781.0,2.0,1892386.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,5,15
16990,991543,B,2020-02-12 11:53:01,1490,173860,42781,2,1892386,15204.0,189064.0,57985.0,2.0,1877182.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,6,15
16991,991543,G,2020-02-12 16:06:25,15204,189064,57985,2,1877182,9498.0,198562.0,67483.0,2.0,1867684.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,7,15
16992,991543,B,2020-02-12 18:44:43,9498,198562,67483,2,1867684,62254.0,260816.0,43337.0,3.0,1805430.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,8,15
16993,991543,H,2020-02-13 12:02:17,62254,260816,43337,3,1805430,81564.0,342380.0,38501.0,4.0,1723866.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,9,15
16994,991543,J,2020-02-14 10:41:41,81564,342380,38501,4,1723866,257871.0,600251.0,37172.0,0.0,1465995.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,10,15
16995,991543,G,2020-02-17 10:19:32,257871,600251,37172,0,1465995,8623.0,608874.0,45795.0,0.0,1457372.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,11,15
16996,991543,H,2020-02-17 12:43:15,8623,608874,45795,0,1457372,12695.0,621569.0,58490.0,0.0,1444677.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,12,15
16997,991543,J,2020-02-17 16:14:50,12695,621569,58490,0,1444677,1126159.0,1747728.0,61449.0,6.0,318518.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K,13,15
16998,991543,K,2020-03-01 17:04:09,1126159,1747728,61449,6,318518,318518.0,2066246.0,34367.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,14,15
16999,991543,F,2020-03-05 09:32:47,318518,2066246,34367,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,15,15
17000,991544,A,2020-02-10 13:30:29,0,0,48629,0,687699,77183.0,77183.0,39412.0,1.0,610516.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,1,12
17001,991544,D,2020-02-11 10:56:52,77183,77183,39412,1,610516,14480.0,91663.0,53892.0,1.0,596036.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,2,12
17002,991544,E,2020-02-11 14:58:12,14480,91663,53892,1,596036,69854.0,161517.0,37346.0,2.0,526182.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,3,12
17003,991544,D,2020-02-12 10:22:26,69854,161517,37346,2,526182,20641.0,182158.0,57987.0,2.0,505541.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,4,12
17004,991544,E,2020-02-12 16:06:27,20641,182158,57987,2,505541,5464.0,187622.0,63451.0,2.0,500077.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,5,12
17005,991544,B,2020-02-12 17:37:31,5464,187622,63451,2,500077,13048.0,200670.0,76499.0,2.0,487029.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6,12
17006,991544,C,2020-02-12 21:14:59,13048,200670,76499,2,487029,135957.0,336627.0,39656.0,4.0,351072.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,7,12
17007,991544,B,2020-02-14 11:00:56,135957,336627,39656,4,351072,253459.0,590086.0,33915.0,0.0,97613.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,8,12
17008,991544,G,2020-02-17 09:25:15,253459,590086,33915,0,97613,331.0,590417.0,34246.0,0.0,97282.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,9,12
17009,991544,H,2020-02-17 09:30:46,331,590417,34246,0,97282,1735.0,592152.0,35981.0,0.0,95547.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,10,12
17010,991544,J,2020-02-17 09:59:41,1735,592152,35981,0,95547,95547.0,687699.0,45128.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,11,12
17011,991544,F,2020-02-18 12:32:08,95547,687699,45128,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,12,12
17012,991545,A,2020-02-10 15:20:46,0,0,55246,0,2759974,1935.0,1935.0,57181.0,0.0,2758039.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,27
17013,991545,B,2020-02-10 15:53:01,1935,1935,57181,0,2758039,3533.0,5468.0,60714.0,0.0,2754506.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,27
17014,991545,B,2020-02-10 16:51:54,3533,5468,60714,0,2754506,6495.0,11963.0,67209.0,0.0,2748011.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,3,27
17015,991545,G,2020-02-10 18:40:09,6495,11963,67209,0,2748011,52013.0,63976.0,32822.0,1.0,2695998.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,4,27
17016,991545,C,2020-02-11 09:07:02,52013,63976,32822,1,2695998,7788.0,71764.0,40610.0,1.0,2688210.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,5,27
17017,991545,H,2020-02-11 11:16:50,7788,71764,40610,1,2688210,1484.0,73248.0,42094.0,1.0,2686726.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,6,27
17018,991545,F,2020-02-11 11:41:34,1484,73248,42094,1,2686726,514.0,73762.0,42608.0,1.0,2686212.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,7,27
17019,991545,J,2020-02-11 11:50:08,514,73762,42608,1,2686212,1239.0,75001.0,43847.0,1.0,2684973.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,8,27
17020,991545,B,2020-02-11 12:10:47,1239,75001,43847,1,2684973,13311.0,88312.0,57158.0,1.0,2671662.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,9,27
17021,991545,D,2020-02-11 15:52:38,13311,88312,57158,1,2671662,4161.0,92473.0,61319.0,1.0,2667501.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,10,27
17022,991545,B,2020-02-11 17:01:59,4161,92473,61319,1,2667501,15624.0,108097.0,76943.0,1.0,2651877.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,11,27
17023,991545,B,2020-02-11 21:22:23,15624,108097,76943,1,2651877,62680.0,170777.0,53223.0,2.0,2589197.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,12,27
17024,991545,B,2020-02-12 14:47:03,62680,170777,53223,2,2589197,5547.0,176324.0,58770.0,2.0,2583650.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,13,27
17025,991545,E,2020-02-12 16:19:30,5547,176324,58770,2,2583650,60940.0,237264.0,33310.0,3.0,2522710.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,14,27
17026,991545,G,2020-02-13 09:15:10,60940,237264,33310,3,2522710,6697.0,243961.0,40007.0,3.0,2516013.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,15,27
17027,991545,B,2020-02-13 11:06:47,6697,243961,40007,3,2516013,17097.0,261058.0,57104.0,3.0,2498916.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,16,27
17028,991545,B,2020-02-13 15:51:44,17097,261058,57104,3,2498916,60782.0,321840.0,31486.0,4.0,2438134.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,17,27
17029,991545,H,2020-02-14 08:44:46,60782,321840,31486,4,2438134,12026.0,333866.0,43512.0,4.0,2426108.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,18,27
17030,991545,J,2020-02-14 12:05:12,12026,333866,43512,4,2426108,274554.0,608420.0,58866.0,0.0,2151554.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,19,27
17031,991545,G,2020-02-17 16:21:06,274554,608420,58866,0,2151554,58174.0,666594.0,30640.0,1.0,2093380.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,20,27
17032,991545,H,2020-02-18 08:30:40,58174,666594,30640,1,2093380,26855.0,693449.0,57495.0,1.0,2066525.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,21,27
17033,991545,J,2020-02-18 15:58:15,26855,693449,57495,1,2066525,1711317.0,2404766.0,40812.0,0.0,355208.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,22,27
17034,991545,B,2020-03-09 11:20:12,1711317,2404766,40812,0,355208,184435.0,2589201.0,52447.0,2.0,170773.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,23,27
17035,991545,G,2020-03-11 14:34:07,184435,2589201,52447,2,170773,96584.0,2685785.0,62631.0,3.0,74189.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,24,27
17036,991545,H,2020-03-12 17:23:51,96584,2685785,62631,3,74189,62420.0,2748205.0,38651.0,4.0,11769.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,25,27
17037,991545,I,2020-03-13 10:44:11,62420,2748205,38651,4,11769,11769.0,2759974.0,50420.0,4.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,26,27
17038,991545,J,2020-03-13 14:00:20,11769,2759974,50420,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,27,27
17039,991547,A,2020-02-10 18:22:26,0,0,66146,0,2388055,56932.0,56932.0,36678.0,1.0,2331123.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,17
17040,991547,B,2020-02-11 10:11:18,56932,56932,36678,1,2331123,19657.0,76589.0,56335.0,1.0,2311466.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,17
17041,991547,B,2020-02-11 15:38:55,19657,76589,56335,1,2311466,908.0,77497.0,57243.0,1.0,2310558.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,3,17
17042,991547,C,2020-02-11 15:54:03,908,77497,57243,1,2310558,11891.0,89388.0,69134.0,1.0,2298667.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,4,17
17043,991547,B,2020-02-11 19:12:14,11891,89388,69134,1,2298667,145077.0,234465.0,41411.0,3.0,2153590.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,5,17
17044,991547,D,2020-02-13 11:30:11,145077,234465,41411,3,2153590,411.0,234876.0,41822.0,3.0,2153179.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,6,17
17045,991547,G,2020-02-13 11:37:02,411,234876,41822,3,2153179,80870.0,315746.0,36292.0,4.0,2072309.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,7,17
17046,991547,H,2020-02-14 10:04:52,80870,315746,36292,4,2072309,2926.0,318672.0,39218.0,4.0,2069383.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,8,17
17047,991547,J,2020-02-14 10:53:38,2926,318672,39218,4,2069383,19584.0,338256.0,58802.0,4.0,2049799.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,9,17
17048,991547,E,2020-02-14 16:20:02,19584,338256,58802,4,2049799,338049.0,676305.0,51251.0,1.0,1711750.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,10,17
17049,991547,B,2020-02-18 14:14:11,338049,676305,51251,1,1711750,245710.0,922015.0,37761.0,4.0,1466040.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,11,17
17050,991547,G,2020-02-21 10:29:21,245710,922015,37761,4,1466040,4567.0,926582.0,42328.0,4.0,1461473.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,12,17
17051,991547,H,2020-02-21 11:45:28,4567,926582,42328,4,1461473,14616.0,941198.0,56944.0,4.0,1446857.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,13,17
17052,991547,I,2020-02-21 15:49:04,14616,941198,56944,4,1446857,246264.0,1187462.0,44008.0,0.0,1200593.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,14,17
17053,991547,J,2020-02-24 12:13:28,246264,1187462,44008,0,1200593,618035.0,1805497.0,57243.0,0.0,582558.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K,15,17
17054,991547,K,2020-03-02 15:54:03,618035,1805497,57243,0,582558,582558.0,2388055.0,35001.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,16,17
17055,991547,F,2020-03-09 09:43:21,582558,2388055,35001,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,17,17
17056,991548,A,2020-02-10 20:46:52,0,0,74812,0,735902,51858.0,51858.0,40270.0,1.0,684044.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,1,12
17057,991548,C,2020-02-11 11:11:10,51858,51858,40270,1,684044,29279.0,81137.0,69549.0,1.0,654765.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,12
