,Case_ID,Activity,Timestamp,Items,Customers,Packages
25369,991542,H,2020-02-24 14:12:54,"['886522', '886523', '886297', '886525', '886383']",n,661047
25370,991542,J,2020-02-25 16:55:31,"['886522', '886523', '886297', '886525', '886383']",n,661047
25371,991542,K,2020-03-01 21:36:27,"['886300', '886301', '886302', '886297', '886299', '886298']",n,
25372,991542,F,2020-03-06 14:59:06,"['886300', '886301', '886302', '886297', '886299', '886298']",n,
25373,991543,A,2020-02-10 11:35:21,"['886305', '886304', '886307', '886303', '886306']",d,
25374,991543,B,2020-02-10 16:07:03,['886304'],d,
25375,991543,C,2020-02-10 17:04:09,"['886305', '886304', '886307', '886303', '886306']",d,
25376,991543,B,2020-02-10 18:40:09,['886307'],d,
25377,991543,B,2020-02-12 11:28:11,['886303'],d,
25378,991543,B,2020-02-12 11:53:01,['886305'],d,
25379,991543,G,2020-02-12 16:06:25,"['886305', '886304', '886106', '886307', '886303', '885290']",d,661007
25380,991543,B,2020-02-12 18:44:43,['886306'],d,
25381,991543,H,2020-02-13 12:02:17,"['886305', '886304', '886106', '886307', '886303', '885290']",d,661007
25382,991543,J,2020-02-14 10:41:41,"['886305', '886304', '886106', '886307', '886303', '885290']",d,661007
25383,991543,G,2020-02-17 10:19:32,"['886105', '886399', '886115', '886398', '886306']",d,661019
25384,991543,H,2020-02-17 12:43:15,"['886105', '886399', '886115', '886398', '886306']",d,661019
25385,991543,J,2020-02-17 16:14:50,"['886105', '886399', '886115', '886398', '886306']",d,661019
25386,991543,K,2020-03-01 17:04:09,"['886305', '886304', '886307', '886303', '886306']",d,
25387,991543,F,2020-03-05 09:32:47,"['886305', '886304', '886307', '886303', '886306']",d,
25388,991544,A,2020-02-10 13:30:29,"['886308', '886309']",q,
25389,991544,D,2020-02-11 10:56:52,['886309'],q,
25390,991544,E,2020-02-11 14:58:12,['886309'],q,
25391,991544,D,2020-02-12 10:22:26,['886308'],q,
25392,991544,E,2020-02-12 16:06:27,['886308'],q,
25393,991544,B,2020-02-12 17:37:31,['886309'],q,
25394,991544,C,2020-02-12 21:14:59,"['886308', '886309']",q,
25395,991544,B,2020-02-14 11:00:56,['886308'],q,
25396,991544,G,2020-02-17 09:25:15,"['886308', '886194', '886309']",q,661018
25397,991544,H,2020-02-17 09:30:46,"['886308', '886194', '886309']",q,661018
25398,991544,J,2020-02-17 09:59:41,"['886308', '886194', '886309']",q,661018
25399,991544,F,2020-02-18 12:32:08,"['886308', '886309']",q,
25400,991545,A,2020-02-10 15:20:46,"['886311', '886312', '886318', '886315', '886316', '886313', '886317', '886310', '886314']",k,
25401,991545,B,2020-02-10 15:53:01,['886318'],k,
25402,991545,B,2020-02-10 16:51:54,['886317'],k,
25403,991545,G,2020-02-10 18:40:09,"['886183', '886318', '886288', '886293', '886292', '886317', '886291', '886184', '886128']",k,660998
25404,991545,C,2020-02-11 09:07:02,"['886311', '886312', '886318', '886315', '886316', '886313', '886317', '886310', '886314']",k,
25405,991545,H,2020-02-11 11:16:50,"['886183', '886318', '886288', '886293', '886292', '886317', '886291', '886184', '886128']",k,660998
25406,991545,F,2020-02-11 11:41:34,"['886311', '886312', '886318', '886315', '886316', '886313', '886317', '886310', '886314']",k,
25407,991545,J,2020-02-11 11:50:08,"['886183', '886318', '886288', '886293', '886292', '886317', '886291', '886184', '886128']",k,660998
25408,991545,B,2020-02-11 12:10:47,['886313'],k,
25409,991545,D,2020-02-11 15:52:38,['886311'],k,
25410,991545,B,2020-02-11 17:01:59,['886310'],k,
25411,991545,B,2020-02-11 21:22:23,['886315'],k,
25412,991545,B,2020-02-12 14:47:03,['886312'],k,
25413,991545,E,2020-02-12 16:19:30,['886311'],k,
25414,991545,G,2020-02-13 09:15:10,"['886312', '886315', '886289', '886290', '886313', '886287', '886294', '886182', '886310']",k,661011
25415,991545,B,2020-02-13 11:06:47,['886316'],k,
25416,991545,B,2020-02-13 15:51:44,['886314'],k,
25417,991545,H,2020-02-14 08:44:46,"['886312', '886315', '886289', '886290', '886313', '886287', '886294', '886182', '886310']",k,661011
25418,991545,J,2020-02-14 12:05:12,"['886312', '886315', '886289', '886290', '886313', '886287', '886294', '886182', '886310']",k,661011
25419,991545,G,2020-02-17 16:21:06,"['886423', '886416', '886316', '886422', '886295', '886424', '886314']",k,661024
25420,991545,H,2020-02-18 08:30:40,"['886423', '886416', '886316', '886422', '886295', '886424', '886314']",k,661024
25421,991545,J,2020-02-18 15:58:15,"['886423', '886416', '886316', '886422', '886295', '886424', '886314']",k,661024
25422,991545,B,2020-03-09 11:20:12,['886311'],k,
25423,991545,G,2020-03-11 14:34:07,"['886311', '886966', '886967']",k,661111
25424,991545,H,2020-03-12 17:23:51,"['886311', '886966', '886967']",k,661111
25425,991545,I,2020-03-13 10:44:11,"['886311', '886966', '886967']",k,661111
25426,991545,J,2020-03-13 14:00:20,"['886311', '886966', '886967']",k,661111
25427,991546,A,2020-02-10 17:01:19,"['886320', '886321', '886319', '886322']",e,
25428,991546,D,2020-02-11 08:30:51,['886322'],e,
25429,991546,B,2020-02-11 11:09:27,['886321'],e,
25430,991546,C,2020-02-11 15:14:18,"['886320', '886321', '886319', '886322']",e,
25431,991546,B,2020-02-11 18:53:07,['886319'],e,
25432,991546,D,2020-02-12 10:13:48,['886320'],e,
25433,991546,G,2020-02-12 10:17:47,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25434,991546,E,2020-02-12 12:14:35,['886322'],e,
25435,991546,E,2020-02-13 08:16:38,['886320'],e,
25436,991546,H,2020-02-13 11:53:48,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25437,991546,I,2020-02-13 13:08:06,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25438,991546,J,2020-02-13 14:28:21,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25439,991546,F,2020-02-14 14:31:00,"['886320', '886321', '886319', '886322']",e,
25440,991546,B,2020-02-20 17:09:34,['886320'],e,
25441,991546,G,2020-02-21 16:38:04,"['886320', '886475', '886470']",e,661045
25442,991546,H,2020-02-25 09:46:34,"['886320', '886475', '886470']",e,661045
25443,991546,J,2020-02-25 14:49:35,"['886320', '886475', '886470']",e,661045
25444,991546,B,2020-02-27 15:24:00,['886322'],e,
25445,991546,G,2020-03-02 20:22:52,"['886473', '886798', '886322']",e,661076
25446,991546,H,2020-03-03 11:29:10,"['886473', '886798', '886322']",e,661076
25447,991546,J,2020-03-03 11:54:35,"['886473', '886798', '886322']",e,661076
25448,991547,A,2020-02-10 18:22:26,"['886326', '886323', '886325', '886324']",o,
25449,991547,B,2020-02-11 10:11:18,['886324'],o,
25450,991547,B,2020-02-11 15:38:55,['886326'],o,
25451,991547,C,2020-02-11 15:54:03,"['886326', '886323', '886325', '886324']",o,
25452,991547,B,2020-02-11 19:12:14,['886323'],o,
25453,991547,D,2020-02-13 11:30:11,['886325'],o,
25454,991547,G,2020-02-13 11:37:02,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25455,991547,H,2020-02-14 10:04:52,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25456,991547,J,2020-02-14 10:53:38,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25457,991547,E,2020-02-14 16:20:02,['886325'],o,
25458,991547,B,2020-02-18 14:14:11,['886325'],o,
25459,991547,G,2020-02-21 10:29:21,"['886334', '886325', '886366', '886365']",o,661042
25460,991547,H,2020-02-21 11:45:28,"['886334', '886325', '886366', '886365']",o,661042
25461,991547,I,2020-02-21 15:49:04,"['886334', '886325', '886366', '886365']",o,661042
25462,991547,J,2020-02-24 12:13:28,"['886334', '886325', '886366', '886365']",o,661042
25463,991547,K,2020-03-02 15:54:03,"['886326', '886323', '886325', '886324']",o,
25464,991547,F,2020-03-09 09:43:21,"['886326', '886323', '886325', '886324']",o,
25465,991548,A,2020-02-10 20:46:52,"['886328', '886327']",p,
25466,991548,C,2020-02-11 11:11:10,"['886328', '886327']",p,
25467,991548,B,2020-02-11 19:19:09,['886328'],p,
25468,991548,G,2020-02-12 17:20:30,"['886328', '886242', '886174', '885967', '885981', '886354', '886235']",p,661008
25469,991548,F,2020-02-13 08:55:24,"['886328', '886327']",p,
25470,991548,H,2020-02-13 16:54:41,"['886328', '886242', '886174', '885967', '885981', '886354', '886235']",p,661008
25471,991548,J,2020-02-14 10:27:33,"['886328', '886242', '886174', '885967', '885981', '886354', '886235']",p,661008
25472,991548,B,2020-02-14 14:13:07,['886327'],p,
25473,991548,G,2020-02-17 15:13:10,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25474,991548,H,2020-02-17 15:38:17,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25475,991548,I,2020-02-18 15:24:47,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25476,991548,J,2020-02-19 09:11:54,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25477,991549,A,2020-02-11 01:59:07,"['886329', '886330']",m,
25478,991549,C,2020-02-11 11:29:36,"['886329', '886330']",m,
25479,991549,B,2020-02-11 13:43:35,['886330'],m,
25480,991549,G,2020-02-11 15:59:16,"['885868', '886330', '886222', '886231']",m,661001
25481,991549,H,2020-02-12 10:08:51,"['885868', '886330', '886222', '886231']",m,661001
25482,991549,F,2020-02-12 12:09:28,"['886329', '886330']",m,
25483,991549,J,2020-02-12 16:04:59,"['885868', '886330', '886222', '886231']",m,661001
25484,991549,B,2020-02-12 16:59:24,['886329'],m,
25485,991549,G,2020-02-13 16:33:04,"['886329', '886223', '886233']",m,661014
25486,991549,H,2020-02-14 11:15:32,"['886329', '886223', '886233']",m,661014
25487,991549,I,2020-02-17 14:46:11,"['886329', '886223', '886233']",m,661014
25488,991549,J,2020-02-18 12:12:33,"['886329', '886223', '886233']",m,661014
25489,991550,A,2020-02-11 10:12:49,"['886333', '886334', '886331', '886336', '886332', '886335']",o,
25490,991550,D,2020-02-11 14:16:29,['886336'],o,
25491,991550,B,2020-02-11 15:59:16,['886331'],o,
25492,991550,B,2020-02-11 16:54:24,['886333'],o,
25493,991550,D,2020-02-11 19:05:13,['886335'],o,
25494,991550,E,2020-02-12 11:04:04,['886335'],o,
25495,991550,C,2020-02-12 13:26:21,"['886333', '886334', '886331', '886336', '886332', '886335']",o,
25496,991550,F,2020-02-12 15:45:55,"['886333', '886334', '886331', '886336', '886332', '886335']",o,
25497,991550,D,2020-02-13 10:12:24,['886334'],o,
25498,991550,G,2020-02-13 11:37:02,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25499,991550,B,2020-02-14 08:16:38,['886332'],o,
25500,991550,E,2020-02-14 10:03:26,['886334'],o,
25501,991550,H,2020-02-14 10:04:52,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25502,991550,B,2020-02-14 10:32:18,['886335'],o,
25503,991550,J,2020-02-14 10:53:38,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25504,991550,E,2020-02-14 14:03:52,['886336'],o,
25505,991550,G,2020-02-17 20:20:56,"['886406', '886370', '885933', '886405', '886363', '886407', '886335', '886364', '886408', '886332']",o,661026
25506,991550,B,2020-02-18 14:28:02,['886334'],o,
25507,991550,H,2020-02-18 22:19:27,"['886406', '886370', '885933', '886405', '886363', '886407', '886335', '886364', '886408', '886332']",o,661026
25508,991550,J,2020-02-19 12:03:59,"['886406', '886370', '885933', '886405', '886363', '886407', '886335', '886364', '886408', '886332']",o,661026
25509,991550,G,2020-02-21 10:29:21,"['886334', '886325', '886366', '886365']",o,661042
25510,991550,H,2020-02-21 11:45:28,"['886334', '886325', '886366', '886365']",o,661042
25511,991550,I,2020-02-21 15:49:04,"['886334', '886325', '886366', '886365']",o,661042
25512,991550,J,2020-02-24 12:13:28,"['886334', '886325', '886366', '886365']",o,661042
25513,991550,B,2020-03-02 15:14:31,['886336'],o,
25514,991550,G,2020-03-04 15:09:46,"['886594', '886368', '886336']",o,661087
25515,991550,H,2020-03-05 14:17:14,"['886594', '886368', '886336']",o,661087
25516,991550,J,2020-03-05 16:09:31,"['886594', '886368', '886336']",o,661087
25517,991551,A,2020-02-11 11:45:25,"['886339', '886337', '886338']",h,
25518,991551,B,2020-02-11 16:19:43,['886339'],h,
25519,991551,G,2020-02-11 21:22:23,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25520,991551,C,2020-02-12 11:59:20,"['886339', '886337', '886338']",h,
25521,991551,H,2020-02-12 12:02:30,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25522,991551,B,2020-02-12 18:26:51,['886337'],h,
25523,991551,I,2020-02-13 09:10:38,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25524,991551,I,2020-02-13 16:07:18,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25525,991551,F,2020-02-13 16:51:44,"['886339', '886337', '886338']",h,
25526,991551,G,2020-02-13 21:28:25,"['886347', '886404', '886271', '886286', '886340', '886348', '886341', '886344', '886337', '886349', '886343', '886175', '886403', '886351']",h,661015
25527,991551,I,2020-02-14 09:42:46,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25528,991551,J,2020-02-14 12:06:59,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25529,991551,H,2020-02-17 08:48:07,"['886347', '886404', '886271', '886286', '886340', '886348', '886341', '886344', '886337', '886349', '886343', '886175', '886403', '886351']",h,661015
25530,991551,B,2020-02-17 10:19:32,['886338'],h,
25531,991551,J,2020-02-17 10:34:36,"['886347', '886404', '886271', '886286', '886340', '886348', '886341', '886344', '886337', '886349', '886343', '886175', '886403', '886351']",h,661015
25532,991551,G,2020-02-18 12:22:01,"['886402', '886345', '886077', '886338', '886350']",h,661028
25533,991551,H,2020-02-18 15:16:27,"['886402', '886345', '886077', '886338', '886350']",h,661028
25534,991551,J,2020-02-19 14:47:20,"['886402', '886345', '886077', '886338', '886350']",h,661028
25535,991552,A,2020-02-11 13:50:37,"['886342', '886347', '886350', '886345', '886340', '886348', '886346', '886341', '886344', '886349', '886343', '886351']",h,
25536,991552,C,2020-02-11 14:51:26,"['886342', '886347', '886350', '886345', '886340', '886348', '886346', '886341', '886344', '886349', '886343', '886351']",h,
25537,991552,B,2020-02-11 14:52:05,['886342'],h,
25538,991552,G,2020-02-11 21:22:23,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25539,991552,B,2020-02-12 09:09:24,['886347'],h,
25540,991552,B,2020-02-12 09:26:27,['886349'],h,
25541,991552,B,2020-02-12 10:20:15,['886351'],h,
25542,991552,B,2020-02-12 10:24:18,['886341'],h,
25543,991552,H,2020-02-12 12:02:30,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25544,991552,B,2020-02-12 13:06:00,['886340'],h,
25545,991552,B,2020-02-12 15:56:33,['886344'],h,
25546,991552,D,2020-02-12 19:17:51,['886346'],h,
25547,991552,B,2020-02-13 08:54:48,['886343'],h,
25548,991552,B,2020-02-13 09:08:36,['886348'],h,
25549,991552,I,2020-02-13 09:10:38,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25550,991552,E,2020-02-13 11:12:55,['886346'],h,
25551,991552,D,2020-02-13 15:22:59,['886350'],h,
25552,991552,I,2020-02-13 16:07:18,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25553,991552,E,2020-02-13 17:46:27,['886350'],h,
25554,991552,G,2020-02-13 21:28:25,"['886347', '886404', '886271', '886286', '886340', '886348', '886341', '886344', '886337', '886349', '886343', '886175', '886403', '886351']",h,661015
25555,991552,I,2020-02-14 09:42:46,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25556,991552,B,2020-02-14 11:31:17,['886350'],h,
25557,991552,J,2020-02-14 12:06:59,"['886339', '886274', '886342', '886120', '886272', '886273', '886121']",h,661003
25558,991552,H,2020-02-17 08:48:07,"['886347', '886404', '886271', '886286', '886340', '886348', '886341', '886344', '886337', '886349', '886343', '886175', '886403', '886351']",h,661015
25559,991552,J,2020-02-17 10:34:36,"['886347', '886404', '886271', '886286', '886340', '886348', '886341', '886344', '886337', '886349', '886343', '886175', '886403', '886351']",h,661015
25560,991552,B,2020-02-17 17:25:49,['886345'],h,
25561,991552,G,2020-02-18 12:22:01,"['886402', '886345', '886077', '886338', '886350']",h,661028
25562,991552,H,2020-02-18 15:16:27,"['886402', '886345', '886077', '886338', '886350']",h,661028
25563,991552,F,2020-02-19 14:35:22,"['886342', '886347', '886350', '886345', '886340', '886348', '886346', '886341', '886344', '886349', '886343', '886351']",h,
25564,991552,J,2020-02-19 14:47:20,"['886402', '886345', '886077', '886338', '886350']",h,661028
25565,991552,B,2020-03-11 11:00:14,['886346'],h,
25566,991552,G,2020-03-13 09:43:20,"['886550', '886346']",h,661121
25567,991552,H,2020-03-13 15:27:42,"['886550', '886346']",h,661121
25568,991552,J,2020-03-16 10:37:11,"['886550', '886346']",h,661121
25569,991553,A,2020-02-11 16:01:02,"['886354', '886352', '886353', '886355']",p,
25570,991553,C,2020-02-11 16:20:19,"['886354', '886352', '886353', '886355']",p,
25571,991553,B,2020-02-12 09:28:45,['886354'],p,
25572,991553,D,2020-02-12 13:03:10,['886355'],p,
25573,991553,D,2020-02-12 16:57:53,['886352'],p,
25574,991553,D,2020-02-12 17:01:00,['886353'],p,
25575,991553,G,2020-02-12 17:20:30,"['886328', '886242', '886174', '885967', '885981', '886354', '886235']",p,661008
25576,991553,E,2020-02-13 08:10:46,['886355'],p,
25577,991553,E,2020-02-13 09:14:17,['886353'],p,
25578,991553,B,2020-02-13 10:34:35,['886355'],p,
25579,991553,H,2020-02-13 16:54:41,"['886328', '886242', '886174', '885967', '885981', '886354', '886235']",p,661008
25580,991553,J,2020-02-14 10:27:33,"['886328', '886242', '886174', '885967', '885981', '886354', '886235']",p,661008
25581,991553,E,2020-02-14 12:12:25,['886352'],p,
25582,991553,G,2020-02-17 15:13:10,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25583,991553,H,2020-02-17 15:38:17,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25584,991553,I,2020-02-18 15:24:47,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25585,991553,J,2020-02-19 09:11:54,"['885982', '886327', '886431', '886244', '886355', '886433']",p,661023
25586,991553,B,2020-02-19 10:31:42,['886352'],p,
25587,991553,G,2020-02-19 18:11:12,"['886491', '885914', '886488', '886490', '886432', '886489', '886352', '886065', '886160']",p,661037
25588,991553,F,2020-02-20 09:13:25,"['886354', '886352', '886353', '886355']",p,
25589,991553,H,2020-02-20 16:02:43,"['886491', '885914', '886488', '886490', '886432', '886489', '886352', '886065', '886160']",p,661037
25590,991553,J,2020-02-20 16:09:13,"['886491', '885914', '886488', '886490', '886432', '886489', '886352', '886065', '886160']",p,661037
25591,991553,B,2020-03-03 16:40:41,['886353'],p,
25592,991553,G,2020-03-05 13:05:55,"['886353', '886787', '886788']",p,661091
25593,991553,H,2020-03-06 09:53:41,"['886353', '886787', '886788']",p,661091
25594,991553,J,2020-03-09 11:17:47,"['886353', '886787', '886788']",p,661091
25595,991554,A,2020-02-11 17:21:51,"['886359', '886362', '886360', '886357', '886361', '886356', '886358']",e,
25596,991554,B,2020-02-12 10:17:47,['886359'],e,
25597,991554,G,2020-02-12 10:17:47,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25598,991554,D,2020-02-12 10:54:56,['886356'],e,
25599,991554,B,2020-02-12 12:08:37,['886361'],e,
25600,991554,B,2020-02-12 12:38:43,['886358'],e,
25601,991554,C,2020-02-12 14:29:23,"['886359', '886362', '886360', '886357', '886361', '886356', '886358']",e,
25602,991554,B,2020-02-12 15:15:50,['886357'],e,
25603,991554,E,2020-02-12 15:27:03,['886356'],e,
25604,991554,B,2020-02-12 21:02:13,['886362'],e,
25605,991554,H,2020-02-13 11:53:48,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25606,991554,I,2020-02-13 13:08:06,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25607,991554,D,2020-02-13 13:37:02,['886360'],e,
25608,991554,J,2020-02-13 14:28:21,"['885990', '886359', '886264', '886266', '886321', '886319', '886168']",e,661005
25609,991554,G,2020-02-14 00:00:00,"['886362', '886265', '886357', '886361', '886358']",e,661016
25610,991554,H,2020-02-14 11:11:50,"['886362', '886265', '886357', '886361', '886358']",e,661016
25611,991554,E,2020-02-14 11:26:13,['886360'],e,
25612,991554,J,2020-02-14 15:56:11,"['886362', '886265', '886357', '886361', '886358']",e,661016
25613,991554,B,2020-02-17 16:54:02,['886356'],e,
25614,991554,G,2020-02-18 14:28:02,"['886471', '886019', '886472', '886356', '886476', '886469']",e,661029
25615,991554,H,2020-02-19 13:20:45,"['886471', '886019', '886472', '886356', '886476', '886469']",e,661029
25616,991554,I,2020-02-20 09:26:46,"['886471', '886019', '886472', '886356', '886476', '886469']",e,661029
25617,991554,J,2020-02-20 12:38:42,"['886471', '886019', '886472', '886356', '886476', '886469']",e,661029
25618,991554,K,2020-03-03 14:29:23,"['886359', '886362', '886360', '886357', '886361', '886356', '886358']",e,
25619,991554,F,2020-03-05 12:07:30,"['886359', '886362', '886360', '886357', '886361', '886356', '886358']",e,
25620,991554,B,2020-03-06 12:12:56,['886360'],e,
25621,991554,G,2020-03-11 11:10:02,"['886930', '887030', '886360', '886831', '887033', '886931', '887032']",e,661109
25622,991554,H,2020-03-12 11:40:36,"['886930', '887030', '886360', '886831', '887033', '886931', '887032']",e,661109
25623,991554,J,2020-03-13 11:11:45,"['886930', '887030', '886360', '886831', '887033', '886931', '887032']",e,661109
25624,991555,A,2020-02-11 19:03:30,"['886364', '886370', '886366', '886368', '886365', '886363', '886369', '886367']",o,
25625,991555,C,2020-02-12 11:07:56,"['886364', '886370', '886366', '886368', '886365', '886363', '886369', '886367']",o,
25626,991555,B,2020-02-12 12:07:22,['886369'],o,
25627,991555,B,2020-02-12 18:27:26,['886367'],o,
25628,991555,D,2020-02-13 10:08:27,['886366'],o,
25629,991555,D,2020-02-13 11:29:11,['886365'],o,
25630,991555,G,2020-02-13 11:37:02,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25631,991555,B,2020-02-13 12:24:21,['886370'],o,
25632,991555,E,2020-02-13 12:42:30,['886366'],o,
25633,991555,E,2020-02-13 15:37:13,['886365'],o,
25634,991555,B,2020-02-13 15:46:21,['886364'],o,
25635,991555,D,2020-02-13 22:02:11,['886368'],o,
25636,991555,H,2020-02-14 10:04:52,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25637,991555,E,2020-02-14 10:18:32,['886368'],o,
25638,991555,J,2020-02-14 10:53:38,"['886323', '886326', '886331', '886369', '886258', '886333', '886367', '886324', '886262', '886257']",o,661012
25639,991555,B,2020-02-17 17:45:08,['886363'],o,
25640,991555,G,2020-02-17 20:20:56,"['886406', '886370', '885933', '886405', '886363', '886407', '886335', '886364', '886408', '886332']",o,661026
25641,991555,F,2020-02-18 09:43:09,"['886364', '886370', '886366', '886368', '886365', '886363', '886369', '886367']",o,
25642,991555,B,2020-02-18 10:25:54,['886366'],o,
25643,991555,B,2020-02-18 17:58:00,['886365'],o,
25644,991555,H,2020-02-18 22:19:27,"['886406', '886370', '885933', '886405', '886363', '886407', '886335', '886364', '886408', '886332']",o,661026
25645,991555,J,2020-02-19 12:03:59,"['886406', '886370', '885933', '886405', '886363', '886407', '886335', '886364', '886408', '886332']",o,661026
25646,991555,G,2020-02-21 10:29:21,"['886334', '886325', '886366', '886365']",o,661042
25647,991555,H,2020-02-21 11:45:28,"['886334', '886325', '886366', '886365']",o,661042
25648,991555,I,2020-02-21 15:49:04,"['886334', '886325', '886366', '886365']",o,661042
25649,991555,J,2020-02-24 12:13:28,"['886334', '886325', '886366', '886365']",o,661042
25650,991555,B,2020-03-03 12:27:29,['886368'],o,
25651,991555,G,2020-03-04 15:09:46,"['886594', '886368', '886336']",o,661087
25652,991555,H,2020-03-05 14:17:14,"['886594', '886368', '886336']",o,661087
25653,991555,J,2020-03-05 16:09:31,"['886594', '886368', '886336']",o,661087
25654,991556,A,2020-02-11 21:46:34,"['886375', '886372', '886374', '886373', '886371', '886376']",j,
25655,991556,C,2020-02-12 11:53:14,"['886375', '886372', '886374', '886373', '886371', '886376']",j,
25656,991556,B,2020-02-13 08:48:51,['886372'],j,
25657,991556,B,2020-02-13 11:37:02,['886376'],j,
25658,991556,B,2020-02-13 13:13:57,['886371'],j,
25659,991556,B,2020-02-13 14:00:18,['886374'],j,
25660,991556,B,2020-02-14 15:18:51,['886375'],j,
25661,991556,G,2020-02-17 11:08:59,"['886376', '886462', '886374', '886418', '886371', '886372', '886419', '886375']",j,661020
25662,991556,H,2020-02-17 11:18:51,"['886376', '886462', '886374', '886418', '886371', '886372', '886419', '886375']",j,661020
25663,991556,B,2020-02-17 16:21:06,['886373'],j,
25664,991556,J,2020-02-18 09:36:13,"['886376', '886462', '886374', '886418', '886371', '886372', '886419', '886375']",j,661020
25665,991556,G,2020-02-18 18:40:54,"['886463', '886461', '886373', '886396', '886460', '886458']",j,661033
25666,991556,H,2020-02-19 09:04:42,"['886463', '886461', '886373', '886396', '886460', '886458']",j,661033
25667,991556,J,2020-02-19 09:06:50,"['886463', '886461', '886373', '886396', '886460', '886458']",j,661033
25668,991556,K,2020-03-03 11:53:14,"['886375', '886372', '886374', '886373', '886371', '886376']",j,
25669,991556,K,2020-03-23 11:53:14,"['886375', '886372', '886374', '886373', '886371', '886376']",j,
25670,991556,F,2020-03-23 17:02:58,"['886375', '886372', '886374', '886373', '886371', '886376']",j,
25671,991557,A,2020-02-12 06:57:19,"['886381', '886378', '886380', '886377', '886379']",n,
25672,991557,B,2020-02-12 09:37:01,['886381'],n,
25673,991557,C,2020-02-12 10:59:44,"['886381', '886378', '886380', '886377', '886379']",n,
25674,991557,G,2020-02-12 12:07:22,"['886283', '886282', '886302', '886298', '886300', '886281', '886381', '885832', '886299', '885924']",n,661006
25675,991557,D,2020-02-12 12:25:29,['886379'],n,
25676,991557,B,2020-02-12 16:06:25,['886378'],n,
25677,991557,H,2020-02-12 16:08:17,"['886283', '886282', '886302', '886298', '886300', '886281', '886381', '885832', '886299', '885924']",n,661006
25678,991557,J,2020-02-12 18:47:23,"['886283', '886282', '886302', '886298', '886300', '886281', '886381', '885832', '886299', '885924']",n,661006
25679,991557,B,2020-02-13 09:26:03,['886380'],n,
25680,991557,E,2020-02-13 14:27:54,['886379'],n,
25681,991557,B,2020-02-14 09:07:54,['886377'],n,
25682,991557,G,2020-02-14 16:15:59,"['886392', '886377', '886378', '886387', '886301', '886393', '886382', '886385', '886380', '886395']",n,661017
25683,991557,F,2020-02-17 11:37:37,"['886381', '886378', '886380', '886377', '886379']",n,
25684,991557,H,2020-02-17 12:00:54,"['886392', '886377', '886378', '886387', '886301', '886393', '886382', '886385', '886380', '886395']",n,661017
25685,991557,J,2020-02-18 14:17:05,"['886392', '886377', '886378', '886387', '886301', '886393', '886382', '886385', '886380', '886395']",n,661017
25686,991557,B,2020-02-25 14:09:43,['886379'],n,
25687,991557,G,2020-02-26 17:44:00,"['886622', '886627', '886626', '886610', '886623', '886621', '886379', '886624', '886545', '886609', '886625']",n,661061
25688,991557,H,2020-02-26 19:00:52,"['886622', '886627', '886626', '886610', '886623', '886621', '886379', '886624', '886545', '886609', '886625']",n,661061
